minutes,charger_en,stat,ts_raw,ts_mV,vbat_raw,vbat_mV
789,1,1,65494,115126,2895,3392
790,1,1,65492,115122,2902,3400
791,1,1,65496,115128,2898,3396
792,1,1,65489,115116,2902,3400
793,1,1,65492,115122,2899,3396
794,1,1,65491,115120,2905,3404
795,1,1,65495,115126,2899,3396
796,1,1,65493,115124,2900,3398
797,1,1,65495,115126,2901,3398
798,1,1,65493,115124,2905,3404
799,1,1,65492,115122,2899,3396
800,1,1,65489,115116,2895,3392
801,1,1,65492,115122,2888,3384
802,1,1,65496,115128,2900,3398
803,1,1,65492,115122,2899,3396
804,1,1,65487,115112,2908,3406
805,1,1,65500,115136,2887,3382
806,1,1,65492,115122,2896,3392
807,1,1,65491,115120,2893,3390
808,1,1,65497,115130,2901,3398
809,1,1,65491,115120,2895,3392
810,1,1,65499,115134,2891,3386
811,1,1,65487,115112,2897,3394
812,1,1,65491,115120,2895,3392
813,1,1,65491,115120,2896,3392
814,1,1,65498,115132,2893,3390
815,1,1,65500,115136,2888,3384
816,1,1,65489,115116,2898,3396
817,1,1,65498,115132,2901,3398
818,1,1,65492,115122,2896,3392
819,1,1,65497,115130,2895,3392
820,1,1,65498,115132,2894,3390
821,1,1,65498,115132,2888,3384
822,1,1,65491,115120,2892,3388
823,1,1,65496,115128,2890,3386
824,1,1,65496,115128,2889,3384
825,1,1,65495,115126,2888,3384
826,1,1,65498,115132,2896,3392
827,1,1,65496,115128,2884,3378
828,1,1,65496,115128,2882,3376
829,1,1,65500,115136,2890,3386
830,1,1,65495,115126,2885,3380
831,1,1,65497,115130,2897,3394
832,1,1,65493,115124,2882,3376
833,1,1,65492,115122,2875,3368
834,1,1,65498,115132,2881,3376
835,1,1,65496,115128,2874,3366
836,1,1,65495,115126,2878,3372
837,1,1,65497,115130,2878,3372
838,1,1,65497,115130,2879,3372
839,1,1,65493,115124,2882,3376
840,1,1,65496,115128,2881,3376
841,1,1,65496,115128,2879,3372
842,1,1,65495,115126,2880,3374
843,1,1,65496,115128,2875,3368
844,1,1,65491,115120,2876,3370
845,1,1,65497,115130,2876,3370
846,1,1,65496,115128,2875,3368
847,1,1,65498,115132,2875,3368
848,1,1,65493,115124,2874,3366
849,1,1,65501,115138,2872,3364
850,1,1,65495,115126,2876,3370
851,1,1,65494,115126,2876,3370
852,1,1,65493,115124,2867,3358
853,1,1,65496,115128,2882,3376
854,1,1,65493,115124,2871,3364
855,1,1,65502,115140,2887,3382
856,1,1,65491,115120,2876,3370
857,1,1,65495,115126,2871,3364
858,1,1,65494,115126,2866,3358
859,1,1,65496,115128,2877,3370
860,1,1,65493,115124,2868,3360
861,1,1,65495,115126,2863,3354
862,1,1,65496,115128,2868,3360
863,1,1,65494,115126,2868,3360
864,1,1,65493,115124,2864,3356
865,1,1,65499,115134,2862,3352
866,1,1,65500,115136,2870,3362
867,1,1,65493,115124,2863,3354
868,1,1,65494,115126,2864,3356
869,1,1,65500,115136,2858,3348
870,1,1,65488,115114,2863,3354
871,1,1,65496,115128,2855,3344
872,1,1,65489,115116,2853,3342
873,1,1,65494,115126,2862,3352
874,1,1,65498,115132,2863,3354
875,1,1,65497,115130,2858,3348
876,1,1,65487,115112,2853,3342
877,1,1,65496,115128,2854,3344
878,1,1,65497,115130,2860,3350
879,1,1,65491,115120,2856,3346
880,1,1,65488,115114,2855,3344
881,1,1,65495,115126,2847,3336
882,1,1,65500,115136,2848,3336
883,1,1,65500,115136,2852,3342
884,1,1,65497,115130,2847,3336
885,1,1,65503,115140,2847,3336
886,1,1,65493,115124,2855,3344
887,1,1,65492,115122,2849,3338
888,1,1,65497,115130,2848,3336
889,1,1,65494,115126,2857,3348
890,1,1,65501,115138,2848,3336
891,1,1,65495,115126,2840,3328
892,1,1,65493,115124,2843,3330
893,1,1,65493,115124,2843,3330
894,1,1,65493,115124,2838,3324
895,1,1,65496,115128,2840,3328
896,1,1,65496,115128,2840,3328
897,1,1,65494,115126,2845,3332
898,1,1,65496,115128,2841,3328
899,1,1,65489,115116,2841,3328
900,1,1,65489,115116,2840,3328
901,1,1,65493,115124,2833,3318
902,1,1,65500,115136,2833,3318
903,1,1,65491,115120,2852,3342
904,1,1,65496,115128,2838,3324
905,1,1,65504,115142,2839,3326
906,1,1,65501,115138,2830,3316
907,1,1,65496,115128,2844,3332
908,1,1,65504,115142,2828,3314
909,1,1,65498,115132,2832,3318
910,1,1,65494,115126,2830,3316
911,1,1,65494,115126,2834,3320
912,1,1,65495,115126,2832,3318
913,1,1,65493,115124,2828,3314
914,1,1,65496,115128,2831,3316
915,1,1,65501,115138,2832,3318
