minutes,charger_en,stat,ts_raw,ts_mV,vbat_raw,vbat_mV
616,1,1,65520,115170,3215,3766
617,1,1,65519,115170,3222,3774
618,1,1,65517,115166,3221,3774
619,1,1,65518,115168,3216,3768
620,1,1,65523,115176,3220,3772
621,1,1,65519,115170,3215,3766
622,1,1,65520,115170,3216,3768
623,1,1,65523,115176,3214,3766
624,1,1,65523,115176,3216,3768
625,1,1,65520,115170,3213,3764
626,1,1,65521,115172,3211,3762
627,1,1,65522,115174,3215,3766
628,1,1,65524,115178,3213,3764
629,1,1,65520,115170,3213,3764
630,1,1,65524,115178,3204,3754
631,1,1,65519,115170,3208,3758
632,1,1,65521,115172,3209,3760
633,1,1,65523,115176,3203,3752
634,1,1,65520,115170,3202,3752
635,1,1,65521,115172,3207,3758
636,1,1,65524,115178,3199,3748
637,1,1,65521,115172,3205,3754
638,1,1,65520,115170,3201,3750
639,1,1,65519,115170,3207,3758
640,1,1,65524,115178,3201,3750
641,1,1,65519,115170,3201,3750
642,1,1,65520,115170,3199,3748
643,1,1,65523,115176,3200,3750
645,1,1,65521,115172,3199,3748
645,1,1,65517,115166,3200,3750
646,1,1,65528,115184,3200,3750
647,1,1,65524,115178,3193,3740
648,1,1,65519,115170,3189,3736
649,1,1,65525,115180,3196,3744
650,1,1,65521,115172,3198,3746
651,1,1,65519,115170,3192,3740
652,1,1,65521,115172,3188,3734
653,1,1,65518,115168,3192,3740
654,1,1,65523,115176,3183,3730
655,1,1,65520,115170,3188,3734
656,1,1,65523,115176,3183,3730
657,1,1,65522,115174,3186,3732
658,1,1,65524,115178,3181,3726
659,1,1,65526,115182,3173,3718
660,1,1,65517,115166,3177,3722
661,1,1,65526,115182,3173,3718
662,1,1,65524,115178,3186,3732
663,1,1,65520,115170,3176,3720
664,1,1,65518,115168,3177,3722
665,1,1,65519,115170,3171,3716
666,1,1,65519,115170,3166,3710
667,1,1,65528,115184,3175,3720
668,1,1,65522,115174,3167,3710
669,1,1,65517,115166,3173,3718
670,1,1,65523,115176,3167,3710
671,1,1,65525,115180,3159,3700
672,1,1,65520,115170,3165,3708
673,1,1,65528,115184,3166,3710
674,1,1,65519,115170,3160,3702
675,1,1,65526,115182,3151,3692
676,1,1,65517,115166,3156,3698
677,1,1,65519,115170,3158,3700
678,1,1,65519,115170,3156,3698
679,1,1,65521,115172,3154,3696
680,1,1,65525,115180,3148,3688
681,1,1,65520,115170,3147,3686
682,1,1,65521,115172,3146,3686
683,1,1,65526,115182,3143,3682
684,1,1,65521,115172,3139,3678
685,1,1,65524,115178,3144,3684
686,1,1,65519,115170,3119,3654
687,1,1,65522,115174,3136,3674
688,1,1,65524,115178,3139,3678
689,1,1,65517,115166,3136,3674
690,1,1,65525,115180,3136,3674
691,1,1,65520,115170,3134,3672
692,1,1,65519,115170,3128,3664
693,1,1,65528,115184,3128,3664
694,1,1,65526,115182,3128,3664
695,1,1,65519,115170,3123,3658
696,1,1,65520,115170,3124,3660
697,1,1,65519,115170,3121,3656
698,1,1,65522,115174,3120,3656
699,1,1,65525,115180,3118,3652
700,1,1,65521,115172,3112,3646
701,1,1,65522,115174,3113,3648
702,1,1,65523,115176,3103,3636
703,1,1,65519,115170,3112,3646
704,1,1,65526,115182,3099,3630
705,1,1,65523,115176,3102,3634
706,1,1,65526,115182,3107,3640
707,1,1,65521,115172,3101,3632
708,1,1,65523,115176,3104,3636
709,1,1,65525,115180,3106,3638
710,1,1,65522,115174,3101,3632
711,1,1,65528,115184,3100,3632
712,1,1,65524,115178,3094,3624
713,1,1,65518,115168,3093,3624
714,1,1,65519,115170,3089,3618
715,1,1,65528,115184,3093,3624
716,1,1,65521,115172,3091,3622
717,1,1,65527,115184,3088,3618
718,1,1,65519,115170,3088,3618
719,1,1,65524,115178,3082,3610
720,1,1,65525,115180,3083,3612
721,1,1,65522,115174,3080,3608
722,1,1,65520,115170,3077,3604
723,1,1,65521,115172,3081,3610
724,1,1,65524,115178,3076,3604
725,1,1,65519,115170,3073,3600
726,1,1,65523,115176,3072,3600
727,1,1,65519,115170,3071,3598
728,1,1,65519,115170,3072,3600
729,1,1,65518,115168,3064,3590
730,1,1,65524,115178,3063,3588
731,1,1,65526,115182,3069,3596
732,1,1,65527,115184,3055,3580
733,1,1,65522,115174,3064,3590
734,1,1,65524,115178,3056,3580
735,1,1,65519,115170,3056,3580
736,1,1,65526,115182,3047,3570
737,1,1,65525,115180,3057,3582
738,1,1,65532,115192,3043,3566
739,1,1,65520,115170,3056,3580
740,1,1,65520,115170,3054,3578
741,1,1,65522,115174,3041,3562
742,1,1,65520,115170,3039,3560
743,1,1,65528,115184,3048,3570
744,1,1,65518,115168,3043,3566
745,1,1,65520,115170,3052,3576
746,1,1,65521,115172,3040,3562
747,1,1,65524,115178,3035,3556
748,1,1,65517,115166,3046,3568
749,1,1,65523,115176,3035,3556
750,1,1,65521,115172,3035,3556
751,1,1,65523,115176,3030,3550
752,1,1,65521,115172,3023,3542
753,1,1,65519,115170,3026,3546
